,word,lemma1,lemma2,Sd15_Cosine,Sd15_CosRev0Score,Glo_Cosine,Glowca_CosRev0Score,location,episode,time,salience_1,salience_2,salience_3,salience_4,salience_13
213,curled,curl,window,0.932037690434744,0.0679623095652556,0.225459483353953,0.774540516646047,London,8,288,0,0,0,0,0
214,window,window,sort,0.950746483412851,0.0492535165871493,0.494201910437835,0.505798089562165,London,8,289,0,0,0,0,0
215,news,news,bulletin,0.926056701079278,0.0739432989207218,0.398109120102133,0.601890879897867,London,8,290,0,0,0,1,0
216,bulletin,bulletin,his,0.841280160802823,0.158719839197177,0.150344930341639,0.849655069658361,London,8,291,0,0,0,1,0
217,death,death,you,0.652630108635654,0.347369891364346,0.559421295253559,0.440578704746441,London,8,292,0,0,0,1,0
218,face,face,take,0.267429669526383,0.732570330473617,0.648658032495606,0.351341967504394,Empty Office Building,8,293,0,0,0,0,1
219,glass,glass,bottle,0.950306520059383,0.0496934799406168,0.644297885280727,0.355702114719273,Empty Office Building,8,296,0,0,0,0,1
220,bottle,bottle,switch,0.925320212593219,0.0746797874067815,0.258571501191276,0.741428498808724,Empty Office Building,8,297,0,0,0,0,1
221,their,their,his,0.924209685638405,0.0757903143615951,0.829212607268756,0.170787392731244,Press Conference 1,9,298,0,0,0,0,0
222,actual,actual,wife,0.762721048062293,0.237278951937707,0.332567290586662,0.667432709413338,Press Conference 1,9,299,0,0,0,0,0
223,wife,wife,talk,0.833621703206831,0.166378296793169,0.612690053026742,0.387309946973258,Press Conference 1,9,300,0,0,1,0,0
224,committed,commit,suicide,0.54275451707155,0.45724548292845,0.568012258055145,0.431987741944855,Press Conference 1,9,301,0,0,0,0,1
225,suicide,suicide,everyone,0.369424069032932,0.630575930967068,0.297731924302277,0.702268075697723,Press Conference 1,9,302,0,0,1,0,1
226,shown,show,cry,0.517827890144456,0.482172109855544,0.375549573537115,0.624450426462885,Press Conference 1,9,304,0,0,0,0,0
227,conference,conference,woman,0.731526294387098,0.268473705612902,0.314772408372311,0.685227591627689,Press Conference 1,9,306,0,0,0,0,1
228,husband,husband,happy,0.47252895607886,0.52747104392114,0.646377031577222,0.353622968422778,Press Conference 1,9,307,0,0,0,0,1
229,happy,happy,man,0.550961366099818,0.449038633900182,0.606514606270118,0.393485393729882,Press Conference 1,9,308,0,0,0,0,0
230,loved,love,his,0.650470472206422,0.349529527793578,0.660319317463236,0.339680682536764,Press Conference 1,9,309,0,0,0,0,0
231,work,work,his,0.761007226320196,0.238992773679804,0.741051788404195,0.258948211595805,Press Conference 1,9,310,0,0,0,0,0
232,makes,make,sense,0.823934736878103,0.176065263121897,0.693536113839638,0.306463886160362,Press Conference 1,9,312,0,0,0,0,0
233,sense,sense,apparently,0.627665690929528,0.372334309070472,0.64641364173496,0.35358635826504,Press Conference 1,9,313,0,0,0,0,0
234,apparently,apparently,his,0.642807290897163,0.357192709102837,0.688249526880065,0.311750473119935,Press Conference 1,9,314,0,0,0,0,0
235,mistress,mistress,stand,0.749396749318898,0.250603250681102,0.130740773173773,0.869259226826227,Press Conference 1,9,315,0,0,0,0,1
236,standing,stand,sad,0.466843530112882,0.533156469887118,0.42250694098173,0.57749305901827,Press Conference 1,9,316,0,0,0,0,0
237,sad,sad,show,0.318980369034116,0.681019630965884,0.477545440658458,0.522454559341542,Press Conference 1,9,317,0,0,0,0,0
238,shows,show,scene,0.869902361601277,0.130097638398723,0.618484553700044,0.381515446299956,Empty Office Building,9,318,0,0,0,0,0
239,floor,floor,apartment,0.865570717555179,0.134429282444821,0.606444243363577,0.393555756636423,Empty Office Building,9,319,0,0,0,0,1
240,apartment,apartment,he,0.748573583549546,0.251426416450454,0.465458154157343,0.534541845842657,Empty Office Building,9,320,0,0,0,0,0
241,dead,dead,floor,0.447030054732549,0.552969945267451,0.524065410267312,0.475934589732688,Empty Office Building,9,321,0,0,0,0,1
242,crying,cry,jump,0.292175630755006,0.707824369244994,0.35409493339493,0.64590506660507,Streets in the Rain,10,322,0,0,1,0,0
243,kids,kid,boy,0.933705100718218,0.0662948992817824,0.836628619581762,0.163371380418238,Streets in the Rain,10,323,0,0,0,0,0
244,boys,boy,guess,0.703118266158208,0.296881733841792,0.652321542290673,0.347678457709327,Streets in the Rain,10,324,0,0,1,0,1
245,late,late,teenager,0.821991973476445,0.178008026523555,0.400607519985853,0.599392480014147,Streets in the Rain,10,326,0,0,0,0,0
246,teenagers,teenager,they,0.927770840284405,0.0722291597155946,0.360690259781826,0.639309740218174,Streets in the Rain,10,327,0,0,1,1,0
247,road,road,they,0.620936797291274,0.379063202708726,0.515132449876557,0.484867550123443,Streets in the Rain,10,328,0,0,1,0,0
248,car,car,them,0.769822241445076,0.230177758554924,0.557547627092193,0.442452372907807,Streets in the Rain,10,329,0,0,1,0,0
249,street,street,cab,0.925074911829246,0.0749250881707539,0.397772364491921,0.602227635508079,Streets in the Rain,10,331,0,0,0,1,0
250,walks,walk,rain,0.726533628467658,0.273466371532342,0.448587295272953,0.551412704727047,Streets in the Rain,10,333,0,0,0,0,0
251,rain,rain,scene,0.747720293269446,0.252279706730554,0.368414842736322,0.631585157263678,Streets in the Rain,10,334,0,0,0,1,1
252,running,run,rain,0.724535310003722,0.275464689996278,0.373846402065213,0.626153597934787,Streets in the Rain,10,336,0,0,0,0,0
253,pouring,pour,rain,0.822404099760784,0.177595900239216,0.243333744923617,0.756666255076383,Streets in the Rain,10,339,0,0,0,0,0
254,umbrella,umbrella,rain,0.820186608543109,0.179813391456891,0.335039408738526,0.664960591261474,Streets in the Rain,10,341,0,0,0,0,1
255,raining,rain,hard,0.793676313850572,0.206323686149428,0.476808044305572,0.523191955694428,Streets in the Rain,10,342,0,0,0,0,0
256,hard,hard,i,0.600355859635975,0.399644140364025,0.769342932968005,0.230657067031995,Streets in the Rain,10,343,0,0,0,0,0
257,grab,grab,umbrella,0.87532685495308,0.12467314504692,0.257053365769006,0.742946634230994,Streets in the Rain,10,344,0,0,0,0,0
258,guy,guy,you,0.85781567283754,0.14218432716246,0.715898312743017,0.284101687256983,Streets in the Rain,10,345,0,0,0,0,0
259,share,share,mine,0.817468451245911,0.182531548754089,0.479446739754237,0.520553260245763,Streets in the Rain,10,346,0,0,0,0,0
260,mine,mine,he,0.850457497998461,0.149542502001539,0.556909454413513,0.443090545586487,Streets in the Rain,10,347,0,0,0,0,0
261,fine,fine,fine,1,0,1,4.44089209850063E-16,Streets in the Rain,10,348,0,0,0,0,0
262,thing,thing,him,0.913760053998951,0.0862399460010492,0.756385000817635,0.243614999182365,Sports Centre,11,349,0,0,0,0,0
263,newspaper,newspaper,eighteen,0.623453782645825,0.376546217354175,0.171291651287517,0.828708348712483,London,11,351,0,0,1,0,1
264,eighteen,eighteen,year,0.7374377831824,0.2625622168176,0.537812227661972,0.462187772338028,London,11,352,0,0,1,0,1
265,year,year,boy,0.71269113650386,0.28730886349614,0.573751706184719,0.426248293815281,London,11,353,0,0,1,0,1
266,boy,boy,commit,0.719286579101044,0.280713420898956,0.237995550509271,0.762004449490729,London,11,354,0,0,1,1,1
267,pool,pool,take,0.807730964572393,0.192269035427607,0.457297892033838,0.542702107966162,Sports Centre,11,356,0,0,0,1,1
268,similar,similar,pill,0.759986743539022,0.240013256460978,0.175975861324126,0.824024138675874,Sports Centre,11,357,0,0,0,0,0
269,headline,headline,boy,0.884440672826443,0.115559327173557,0.235247415268849,0.764752584731151,London,11,358,0,0,0,1,0
270,found,find,dead,0.015461784158692,0.984538215841308,0.634262686423269,0.365737313576731,London,11,360,0,0,0,0,0
271,heading,head,boy,0.797153252777778,0.202846747222222,0.695477381308347,0.304522618691653,London,11,363,0,0,0,0,1
272,kills,kill,himself,0.718777473597864,0.281222526402136,0.552673228844017,0.447326771155983,London,11,366,0,0,0,0,1
273,himself,himself,sport,0.554278480446078,0.445721519553922,0.28924615944107,0.71075384055893,London,11,367,0,0,0,0,1
274,sports,sport,stadium,0.768418667399183,0.231581332600817,0.259983533054825,0.740016466945175,London,11,368,0,0,0,0,1
275,stadium,stadium,point,0.867031565492826,0.132968434507174,0.263794177060007,0.736205822939993,London,11,369,0,0,0,0,1
276,string,string,successive,0.709944054573864,0.290055945426136,0.222844181799198,0.777155818200802,London,12,372,1,0,0,0,0
277,successive,successive,suicide,0.533618247849239,0.466381752150761,0.0689695727563491,0.931030427243651,London,12,373,0,0,0,0,0
278,suicides,suicide,immediately,0.527525402094472,0.472474597905528,0.341070622166434,0.658929377833566,London,12,374,1,0,0,0,0
279,immediately,immediately,suspicious,0.562761809219157,0.437238190780843,0.374004281525232,0.625995718474768,London,12,375,0,0,0,0,0
280,suspicious,suspicious,viewer,0.581609157762514,0.418390842237486,0.204845709337582,0.795154290662418,London,12,376,0,0,0,0,0
281,viewer,viewer,they,0.723557455368277,0.276442544631723,0.266517703531125,0.733482296468875,London,12,377,0,0,0,0,0
282,origins,origin,mundane,0.445534977520585,0.554465022479415,0.146466589983709,0.853533410016291,London,12,380,0,0,0,0,0
283,mundane,mundane,situation,0.732485152511011,0.267514847488989,0.32067978586114,0.67932021413886,London,12,381,1,0,0,0,0
284,situations,situation,guy,0.886201626811448,0.113798373188552,0.493655486824734,0.506344513175266,London,12,382,1,0,0,0,0
285,stop,stop,his,0.807772850251373,0.192227149748627,0.584855657084463,0.415144342915537,London,12,385,0,0,0,0,0
286,friend,friend,he,0.685348832375675,0.314651167624325,0.717584305162516,0.282415694837484,London,12,386,1,0,0,0,0
287,forget,forget,she,0.334667066622549,0.665332933377451,0.651089289646793,0.348910710353207,London,12,388,0,0,0,0,0
288,party,party,bar,0.714327795789967,0.285672204210033,0.424397695776492,0.575602304223508,London,12,390,1,0,0,0,1
289,bar,bar,them,0.74402016084484,0.25597983915516,0.448628682380209,0.551371317619791,London,12,391,1,0,0,0,0
290,commit,commit,suicide,0.54275451707155,0.45724548292845,0.568012258055145,0.431987741944855,London,12,396,1,0,0,0,0
291,back,back,john,0.754142684036496,0.245857315963504,0.536204815236064,0.463795184763936,London,12,400,0,0,0,0,0
292,final,final,crime,0.536874033731837,0.463125966268163,0.297149034605697,0.702850965394303,Party Venue,12,401,0,0,0,0,0
293,crime,crime,people,0.713488036267667,0.286511963732333,0.501757543344079,0.498242456655921,Party Venue,12,402,0,0,0,1,0
294,drinking,drink,they,0.666658629184789,0.333341370815211,0.50694778958818,0.49305221041182,Party Venue,12,405,0,0,0,1,0
295,distraught,distraught,sort,0.17714437259152,0.82285562740848,0.129565751529168,0.870434248470832,Party Venue,12,409,0,0,0,0,0
296,industrial,industrial,area,0.847703764243605,0.152296235756395,0.506987935959011,0.493012064040989,Party Venue,12,410,0,0,0,1,0
297,date,date,woman,0.943265344365023,0.056734655634977,0.470632088410212,0.529367911589788,Party Venue,12,413,0,0,0,0,0
298,january,january,twenty,0.885332530641225,0.114667469358775,0.483414705015744,0.516585294984256,Party Venue,12,414,0,0,0,0,1
299,head,head,guest,0.74561399829532,0.25438600170468,0.335402628060212,0.664597371939788,Party Venue,12,416,0,0,0,0,0
300,guest,guest,honor,0.61689255920912,0.38310744079088,0.426346534779478,0.573653465220522,Party Venue,12,417,0,0,0,0,1
301,honor,honor,people,0.353902604493506,0.646097395506494,0.482247589563169,0.517752410436831,Party Venue,12,418,0,0,0,0,0
302,white,white,woman,0.607218261576814,0.392781738423186,0.646306153205812,0.353693846794188,Party Venue,12,419,0,0,0,0,1
303,dancing,dance,you,0.719860664262832,0.280139335737168,0.423898812955957,0.576101187044043,Party Venue,12,421,0,0,0,0,1
304,call,call,your,0.665273149764464,0.334726850235536,0.702173622799315,0.297826377200685,Party Venue,12,422,0,0,0,0,0
305,keys,key,girl,0.813106521735204,0.186893478264796,0.331108718958557,0.668891281041443,Party Venue,12,424,0,0,0,0,1
306,girl,girl,woman,0.961857199709628,0.0381428002903722,0.856432398621439,0.143567601378561,Party Venue,12,425,0,0,0,0,0
307,bag,bag,point,0.908171534352091,0.091828465647909,0.315110743438781,0.684889256561219,Party Venue,12,426,0,0,0,0,1
308,sobbing,sob,point,0.258084799237001,0.741915200762999,0.0326952112011076,0.967304788798892,Party Venue,12,429,0,0,0,0,1
309,flashed,flash,news,0.809628412005756,0.190371587994244,0.335543464324685,0.664456535675315,Police Press Conference Room,13,430,0,0,0,0,0
310,previous,previous,suicide,0.700879780222592,0.299120219777408,0.352522233417978,0.647477766582022,Police Press Conference Room,13,435,0,0,0,0,0
311,involving,involve,administration,0.748458605916726,0.251541394083274,0.383120068607097,0.616879931392903,Police Press Conference Room,13,437,0,0,0,0,0
312,administration,administration,pill,0.422517204968821,0.577482795031179,0.144867242830751,0.855132757169249,Police Press Conference Room,13,438,0,0,0,0,0
313,killing,kill,themselves,0.636207480909873,0.363792519090127,0.546101005018646,0.453898994981354,Police Press Conference Room,13,441,0,1,1,0,1
314,themselves,themselves,weird,0.837654818592988,0.162345181407012,0.325696330973273,0.674303669026727,Police Press Conference Room,13,442,0,1,1,0,0
315,places,place,they,0.6637100574131,0.3362899425869,0.793335989093467,0.206664010906533,Police Press Conference Room,13,443,0,1,0,0,0
316,reason,reason,news,0.755273782369876,0.244726217630124,0.547864370773434,0.452135629226566,Police Press Conference Room,13,444,0,0,0,0,0
317,texting,texting,everyone,0.745469745999618,0.254530254000382,0.207153480805985,0.792846519194015,Police Press Conference Room,13,445,0,1,0,0,0
318,necessarily,necessarily,correct,0.666632853321491,0.333367146678509,0.607606852420071,0.392393147579929,Police Press Conference Room,13,447,0,0,0,0,0
319,correct,correct,people,0.572421284378308,0.427578715621692,0.535155342550468,0.464844657449532,Police Press Conference Room,13,448,0,0,0,0,0
320,texts,text,wrong,0.437848283397107,0.562151716602893,0.392088651174433,0.607911348825567,Police Press Conference Room,13,449,0,1,1,1,1
321,wrong,wrong,end,0.91513973439661,0.08486026560339,0.668263674796435,0.331736325203565,Police Press Conference Room,13,450,0,1,1,1,1
322,end,end,he,0.454418654182691,0.545581345817309,0.775127326830425,0.224872673169575,Police Press Conference Room,13,451,0,0,0,0,0
323,text,text,man,0.659051764673431,0.340948235326569,0.325796355708147,0.674203644291853,Police Press Conference Room,13,453,0,0,0,1,0
324,police,police,talk,0.658865991164692,0.341134008835308,0.456567003870915,0.543432996129085,Police Press Conference Room,13,455,0,0,0,0,1
325,soliciting,solicit,his,0.877033592253224,0.122966407746776,0.0995877833210842,0.900412216678916,Police Press Conference Room,13,457,0,0,0,0,0
326,involved,involve,string,0.72748273055311,0.27251726944689,0.239873160214783,0.760126839785217,Police Press Conference Room,13,458,0,0,0,0,0
327,murders,murder,he,0.656631376194345,0.343368623805655,0.432986201637436,0.567013798362564,Police Press Conference Room,13,460,0,1,1,0,1
328,front,front,he,0.717185128396137,0.282814871603863,0.700095333414769,0.299904666585231,Police Press Conference Room,13,462,0,0,0,0,0
329,panel,panel,sit,0.82779206205165,0.17220793794835,0.343586888846695,0.656413111153304,Police Press Conference Room,13,463,0,0,1,0,0
330,reporters,reporter,they,0.895941620312705,0.104058379687295,0.319988649701215,0.680011350298785,Police Press Conference Room,13,464,0,0,1,0,1
331,linked,link,reporter,0.693041089501158,0.306958910498842,0.297481354298599,0.702518645701401,Police Press Conference Room,13,466,0,0,1,0,1
332,murder,murder,he,0.656631376194345,0.343368623805655,0.432986201637436,0.567013798362564,Police Press Conference Room,13,467,0,0,1,0,0
333,agent,agent,they,0.784972585762434,0.215027414237566,0.401381750704332,0.598618249295668,Police Press Conference Room,13,469,0,0,0,0,0
334,times,time,he,0.582938581612533,0.417061418387467,0.856387113500552,0.143612886499448,Police Press Conference Room,13,472,0,0,0,0,0
335,team,team,work,0.825658624770826,0.174341375229174,0.628382656798148,0.371617343201852,Police Press Conference Room,13,473,0,0,0,0,0
336,working,work,everyone,0.744642747876973,0.255357252123027,0.726562518896052,0.273437481103948,Police Press Conference Room,13,474,0,0,0,0,0
337,feel,feel,they,0.44420472097005,0.55579527902995,0.750357061416807,0.249642938583193,Police Press Conference Room,13,475,0,0,0,0,0
338,safe,safe,everyone,0.666683355125232,0.333316644874768,0.598098230642629,0.401901769357371,Police Press Conference Room,13,476,0,0,0,0,0
339,receives,receive,he,0.691127923917519,0.308872076082481,0.420655166423786,0.579344833576214,Police Press Conference Room,13,477,0,0,0,0,0
340,chief,chief,inspector,0.93945922082253,0.0605407791774705,0.505707058122673,0.494292941877327,Police Press Conference Room,13,479,0,0,0,1,0
341,inspector,inspector,bunch,0.901396977596323,0.0986030224036771,0.0264066285598801,0.97359337144012,Police Press Conference Room,13,480,0,0,0,1,0
342,questions,question,happen,0.620885400843613,0.379114599156387,0.638818852327322,0.361181147672678,Police Press Conference Room,13,482,0,0,0,1,0
343,happened,happen,time,0.792225769407299,0.207774230592701,0.700417881509938,0.299582118490062,Police Press Conference Room,13,483,0,0,0,0,0
344,question,question,chief,0.673874192171171,0.326125807828829,0.439360590920932,0.560639409079068,Police Press Conference Room,13,484,0,0,0,0,0
345,responds,respond,they,0.910890291417972,0.0891097085820284,0.576407238714791,0.423592761285209,Police Press Conference Room,13,485,0,0,0,0,0
346,nope,no,wrong,0.800735054188381,0.199264945811619,0.749217044659888,0.250782955340112,Police Press Conference Room,13,487,0,0,0,0,0
347,finally,finally,time,0.763903320990423,0.236096679009577,0.8461883538915,0.1538116461085,Police Press Conference Room,13,489,0,0,0,0,0
348,me,me,sign,0.706766421981213,0.293233578018787,0.579457956649831,0.420542043350169,Police Press Conference Room,13,491,0,0,0,0,0
349,signed,sign,you,0.802147519833131,0.197852480166869,0.60012372866544,0.39987627133456,Police Press Conference Room,13,492,0,0,0,0,0
350,private,private,sergeant,0.739502718214864,0.260497281785136,0.125890721672883,0.874109278327117,Police Press Conference Room,13,493,0,0,0,0,0
351,sergeant,sergeant,news,0.889734604756359,0.110265395243641,0.200459428549098,0.799540571450902,Police Press Conference Room,13,494,0,0,0,0,0
352,lots,lot,supporter,0.805332483438433,0.194667516561567,0.208706171898221,0.791293828101779,Police Press Conference Room,13,495,0,0,0,0,0
353,supporters,supporter,they,0.814796941254881,0.185203058745119,0.168453146030024,0.831546853969976,Police Press Conference Room,13,496,0,0,0,0,1
354,answering,answer,question,0.881555807706085,0.118444192293915,0.883095052218615,0.116904947781385,Police Press Conference Room,13,497,0,0,0,0,0
355,linkage,linkage,death,0.340512012042777,0.659487987957223,0.0232652985602096,0.97673470143979,Police Press Conference Room,13,501,0,0,0,0,1
356,deaths,death,poison,0.861053382867331,0.138946617132669,0.330549676165705,0.669450323834295,Police Press Conference Room,13,502,0,0,0,0,1
357,poison,poison,court,0.420346322957525,0.579653677042475,0.102376239399186,0.897623760600814,Police Press Conference Room,13,503,0,0,0,0,1
358,court,court,reporter,0.888986802587805,0.111013197412195,0.341457173029907,0.658542826970093,Police Press Conference Room,13,504,0,0,0,0,1
359,link,link,suicide,0.397290403653545,0.602709596346455,0.324829470207732,0.675170529792268,Police Press Conference Room,13,506,0,0,0,0,0
360,skepticism,skepticism,suicide,0.676797025607872,0.323202974392128,0.0880853955676975,0.911914604432303,Police Press Conference Room,13,507,0,0,0,0,0
361,incompetent,incompetent,sergeant,0.612039810888228,0.387960189111772,0.0997563371992032,0.900243662800797,Police Press Conference Room,13,510,0,0,0,0,0
362,answers,answer,poison,0.390464082216398,0.609535917783602,0.187870760038135,0.812129239961865,Police Press Conference Room,13,511,0,0,0,0,0
363,phones,phone,screen,0.893381317287395,0.106618682712605,0.551982783415092,0.448017216584908,Police Press Conference Room,13,513,0,0,0,0,1
364,words,word,they,0.797146831094772,0.202853168905228,0.614940382331944,0.385059617668056,Police Press Conference Room,13,515,0,0,0,0,1
365,show,show,wrong,0.472054981775854,0.527945018224146,0.595858446268653,0.404141553731347,Police Press Conference Room,13,516,0,0,0,0,0
366,message,message,wrong,0.617125117058539,0.382874882941461,0.575557035099076,0.424442964900924,Police Press Conference Room,13,519,0,0,0,0,1
367,protect,protect,ourselves,0.588530386291158,0.411469613708842,0.565618120117299,0.434381879882701,Police Press Conference Room,13,523,0,0,0,0,1
368,commute,commute,suicide,0.71935333752719,0.28064666247281,0.094671024944308,0.905328975055692,Police Press Conference Room,13,525,0,0,0,0,0
369,implying,imply,woman,0.614372307243078,0.385627692756922,0.241258105007292,0.758741894992708,Police Press Conference Room,13,526,0,0,0,0,0
370,answer,answer,sincerity,0.398788822014578,0.601211177985422,0.293525101536867,0.706474898463133,Police Press Conference Room,13,527,0,0,0,0,0
371,sincerity,sincerity,man,0.670179069601681,0.329820930398319,0.215303485809009,0.784696514190991,Police Press Conference Room,13,528,0,0,0,0,0
372,precautions,precaution,we,0.680430409185294,0.319569590814706,0.126587411619291,0.873412588380709,Police Press Conference Room,13,529,0,0,0,0,0
373,thinks,think,ourselves,0.792671368632867,0.207328631367133,0.604125198984616,0.395874801015384,Police Press Conference Room,13,531,0,0,0,0,0
374,received,receive,text,0.666824145277932,0.333175854722068,0.400881625739742,0.599118374260258,Police Press Conference Room,13,533,0,0,0,0,0
375,ignore,ignore,she,0.279472338195347,0.720527661804653,0.451573647288628,0.548426352711372,Police Press Conference Room,13,534,0,0,0,0,1
376,annoyed,annoy,man,0.409699067003949,0.590300932996051,0.0709169807598376,0.929083019240162,Police Press Conference Room,13,535,0,0,0,0,1
377,pair,pair,walk,0.735672264696571,0.264327735303429,0.471514608061575,0.528485391938425,Police Press Conference Room,13,537,0,0,0,0,0
378,walk,walk,news,0.648329388944481,0.351670611055519,0.365416798772642,0.634583201227358,Police Press Conference Room,13,538,0,0,0,0,0
379,figure,figure,he,0.801676361946577,0.198323638053423,0.542280294228475,0.457719705771525,Police Press Conference Room,13,539,0,0,0,0,0
380,make,make,him,0.792797017424601,0.207202982575399,0.742637534495592,0.257362465504408,Police Press Conference Room,13,540,0,0,0,0,0
381,park,park,he,0.568447859514254,0.431552140485746,0.436011309875862,0.563988690124138,Russell Square Park,14,543,1,0,1,0,1
382,crutch,crutch,injury,0.813829577677697,0.186170422322303,0.101020751293504,0.898979248706496,Russell Square Park,14,545,0,0,0,0,0
383,injuries,injury,combat,0.796205536222562,0.203794463777438,0.342170252796113,0.657829747203887,Russell Square Park,14,546,0,0,0,0,0
384,stops,stop,him,0.841583529405299,0.158416470594701,0.718591561246256,0.281408438753744,Russell Square Park,14,548,1,0,0,0,0
385,reintroduces,reintroduce,himself,0.568994653417619,0.431005346582381,0.0897746379132734,0.910225362086727,Russell Square Park,14,549,1,0,1,0,1
386,excuses,excuse,himself,0.496919011415389,0.503080988584611,0.505545216890204,0.494454783109796,Russell Square Park,14,551,1,0,0,0,0
387,fat,fat,intervene,0.65060237336926,0.34939762663074,0.0112053769373626,0.988794623062637,Russell Square Park,14,552,1,0,0,0,0
388,intervening,intervene,time,0.423761704301545,0.576238295698456,0.229596364681487,0.770403635318513,Russell Square Park,14,553,0,0,0,0,0
389,past,past,man,0.719382474373574,0.280617525626426,0.666370056155221,0.333629943844779,Russell Square Park on a Bench,14,558,0,0,0,0,0
390,bench,bench,bench,1,2.22044604925031E-16,1,-4.44089209850063E-16,Russell Square Park on a Bench,14,559,0,0,0,0,0
391,recognizes,recognize,him,0.877710363483076,0.122289636516924,0.550246855144927,0.449753144855073,Russell Square Park on a Bench,14,561,0,0,0,0,0
392,mentions,mention,he,0.705818241035157,0.294181758964843,0.645337743215174,0.354662256784826,Russell Square Park on a Bench,14,563,0,0,0,0,0
393,flatmate,flat,mate,0.796791852662107,0.203208147337893,0.114200728235886,0.885799271764114,Russell Square Park on a Bench,14,564,0,0,1,0,0
394,mate,mate,man,0.822089879470617,0.177910120529383,0.375065453770577,0.624934546229423,Russell Square Park on a Bench,14,565,0,0,1,0,0
395,someone,someone,early,0.660494875449174,0.339505124550826,0.532471813009245,0.467528186990755,Russell Square Park on a Bench,14,567,0,0,0,0,0
396,earlier,early,day,0.721070467553812,0.278929532446188,0.742997135982322,0.257002864017678,Russell Square Park on a Bench,14,568,0,0,1,0,0
397,i,i,order,0.613553186834566,0.386446813165434,0.631976250555849,0.368023749444151,Russell Square Park on a Bench,14,569,0,0,0,0,0
398,order,order,scene,0.814927144513845,0.185072855486155,0.435233225863162,0.564766774136838,Russell Square Park on a Bench,14,570,0,0,0,0,0
399,scenes,scene,you,0.71479407064196,0.28520592935804,0.508593198549218,0.491406801450782,Russell Square Park on a Bench,14,571,0,0,0,0,0
400,yells,yell,john,0.561755086444517,0.438244913555483,0.109594057322196,0.890405942677804,Russell Square Park on a Bench,14,574,0,0,0,0,0
401,john,john,he,0.930404136761963,0.0695958632380373,0.586508926978151,0.413491073021849,Russell Square Park on a Bench,14,575,0,0,0,0,0
402,turns,turn,turn,1,0,1,0,Russell Square Park on a Bench,14,576,0,0,0,0,0
403,friends,friend,old,0.560664269365523,0.439335730634477,0.70652624686897,0.29347375313103,Russell Square Park on a Bench,14,577,0,0,0,0,1
404,older,old,middle,0.706738045451194,0.293261954548806,0.628849764325636,0.371150235674364,Russell Square Park on a Bench,14,578,0,0,0,0,1
405,middle,middle,age,0.765800000021385,0.234199999978615,0.613187355693603,0.386812644306397,Russell Square Park on a Bench,14,579,0,0,0,0,0
406,aged,age,man,0.913268326203396,0.0867316737966035,0.596216970254562,0.403783029745438,Russell Square Park on a Bench,14,580,0,0,0,0,0
407,slightly,slightly,chubby,0.703625310829164,0.296374689170836,0.25558545629637,0.74441454370363,Russell Square Park on a Bench,14,581,0,0,0,0,0
408,chubby,chubby,he,0.781711277073346,0.218288722926654,0.166092090977391,0.833907909022608,Russell Square Park on a Bench,14,582,0,0,0,0,1
409,calls,call,himself,0.628495741397129,0.371504258602871,0.564384569276481,0.435615430723519,Russell Square Park on a Bench,14,583,0,0,0,0,0
410,hey,hey,friend,0.700981763794787,0.299018236205213,0.615015769987405,0.384984230012595,Russell Square Park on a Bench,14,584,0,0,0,0,0
411,heard,hear,you,0.433776911919948,0.566223088080052,0.72449529903197,0.27550470096803,Russell Square Park on a Bench,14,589,0,0,0,0,0
412,shot,shoot,happen,0.622130007070679,0.377869992929321,0.460642066421578,0.539357933578422,Russell Square Park on a Bench,14,590,0,0,0,0,1
413,yourself,yourself,situate,0.791383142341953,0.208616857658047,0.122190161846181,0.877809838153819,Russell Square Park on a Bench,14,591,0,0,0,0,0
414,pension,pension,you,0.605648260308977,0.394351739691023,0.197164951206627,0.802835048793373,Russell Square Park on a Bench,14,592,0,0,0,0,1
415,live,live,you,0.767876967246917,0.232123032753083,0.689497705480595,0.310502294519405,Russell Square Park on a Bench,14,593,0,0,0,0,1
416,chuckles,chuckle,john,0.676504421408509,0.323495578591491,0.100858563858214,0.899141436141786,Russell Square Park on a Bench,14,597,0,0,0,0,0
417,person,person,tell,0.597470859742938,0.402529140257062,0.699160330366595,0.300839669633405,Russell Square Park on a Bench,14,598,0,0,0,0,0
418,told,tell,me,0.636610626329552,0.363389373670448,0.904833127899443,0.095166872100557,Russell Square Park on a Bench,14,599,0,0,0,0,1
419,today,today,switch,0.335673112617009,0.664326887382991,0.399541551509217,0.600458448490783,Russell Square Park on a Bench,14,600,0,0,0,0,1
420,morgue,morgue,he,0.45030419249118,0.54969580750882,0.157587916847982,0.842412083152018,St. Bartholomew's Hospital Laboratory,15,601,1,1,0,0,1
421,examining,examine,body,0.939186333203191,0.060813666796809,0.430758245337302,0.569241754662698,St. Bartholomew's Hospital Laboratory,15,602,1,0,0,0,1
422,bodies,body,string,0.876600852042372,0.123399147957628,0.265139230367615,0.734860769632385,St. Bartholomew's Hospital Laboratory,15,603,1,1,0,0,1
423,unrelated,unrelated,body,0.541541229973846,0.458458770026154,0.192149450285804,0.807850549714196,St. Bartholomew's Hospital Laboratory,15,604,0,0,0,0,0
424,body,body,he,0.791847131602235,0.208152868397765,0.637783456809116,0.362216543190884,St. Bartholomew's Hospital Laboratory,15,605,0,1,0,1,0
